policy,sid,turn,arrival_s,node,history_blocks,local_hbm_prefix,recovery,ttft_s,slo_success,seed
on_demand,40,0,97.0,1,0,0,hit,0.5,1,5
on_demand,17,1,102.5,1,14,0,restore,0.7083333333333334,1,5
on_demand,38,3,102.5,0,45,45,hit,0.3333333333333333,1,5
on_demand,27,2,107.0,1,21,0,restore,0.875,1,5
on_demand,24,2,108.0,0,26,0,restore,1.3035714285714286,1,5
on_demand,9,3,110.5,1,42,0,restore,1.7916666666666667,1,5
on_demand,39,1,117.0,2,23,23,hit,0.2916666666666667,1,5
on_demand,27,3,118.0,1,27,27,hit,0.2916666666666667,1,5
on_demand,17,2,118.5,1,23,23,hit,0.4166666666666714,1,5
on_demand,26,1,119.5,1,20,0,restore,0.9226190476190477,1,5
on_demand,38,4,121.5,0,55,55,hit,0.375,1,5
on_demand,40,1,122.5,1,19,0,restore,0.886904761904762,1,5
on_demand,24,3,126.0,0,39,39,hit,0.375,1,5
on_demand,5,2,128.0,0,27,0,restore,1.130952380952381,1,5
on_demand,38,5,128.0,0,69,58,restore,2.4154761904761832,0,5
on_demand,0,3,147.0,0,34,0,restore,1.5892857142857142,1,5
on_demand,39,2,166.5,2,32,32,hit,0.20833333333333334,1,5
on_demand,21,2,167.5,1,25,0,restore,1.0595238095238095,1,5
on_demand,45,3,170.5,0,40,0,restore,1.6369047619047619,1,5
on_demand,26,2,194.5,1,30,30,hit,0.375,1,5
on_demand,0,4,219.0,0,45,45,hit,0.125,1,5
eager_full,2,0,2.0,0,0,0,hit,0.3333333333333333,1,5
eager_full,33,0,2.0,1,0,0,hit,0.5833333333333334,1,5
eager_full,24,0,3.5,0,0,0,hit,0.625,1,5
eager_full,10,0,5.0,0,0,0,hit,0.4166666666666667,1,5
eager_full,20,0,5.0,1,0,0,hit,0.6666666666666666,1,5
eager_full,25,0,5.5,2,0,0,hit,0.375,1,5
eager_full,4,0,6.5,0,0,0,hit,0.5416666666666666,1,5
eager_full,29,0,8.0,0,0,0,hit,0.625,1,5
eager_full,44,0,8.0,1,0,0,hit,0.4583333333333333,1,5
eager_full,0,0,8.5,2,0,0,hit,0.6666666666666666,1,5
eager_full,6,0,9.0,1,0,0,hit,0.5833333333333334,1,5
eager_full,16,0,9.5,0,0,0,hit,0.5833333333333334,1,5
eager_full,19,0,10.0,1,0,0,hit,0.5833333333333334,1,5
eager_full,30,0,10.0,2,0,0,hit,0.3333333333333333,1,5
eager_full,3,0,12.0,0,0,0,hit,0.6666666666666666,1,5
eager_full,9,0,12.0,1,0,0,hit,0.625,1,5
eager_full,31,0,12.5,2,0,0,hit,0.5833333333333334,1,5
eager_full,35,0,12.5,3,0,0,hit,0.4166666666666667,1,5
eager_full,10,1,13.5,0,13,13,hit,0.25,1,5
eager_full,45,0,14.5,0,0,0,hit,0.5833333333333334,1,5
eager_full,20,1,15.0,1,21,21,hit,0.3333333333333333,1,5
eager_full,42,0,15.5,2,0,0,hit,0.5833333333333334,1,5
eager_full,2,1,16.0,0,14,0,restore,0.875,1,5
eager_full,4,1,16.5,1,16,16,hit,0.16666666666666666,1,5
eager_full,28,0,17.5,0,0,0,hit,0.375,1,5
eager_full,21,0,18.5,1,0,0,hit,0.375,1,5
eager_full,15,0,19.0,0,0,0,hit,0.4166666666666667,1,5
eager_full,11,0,20.0,0,0,0,hit,0.5,1,5
eager_full,16,1,20.0,1,16,16,hit,0.25,1,5
eager_full,12,0,21.5,0,0,0,hit,0.4166666666666667,1,5
eager_full,4,2,23.0,1,22,22,hit,0.25,1,5
eager_full,37,0,23.0,0,0,0,hit,0.4583333333333333,1,5
eager_full,41,0,23.0,2,0,0,hit,0.6666666666666666,1,5
eager_full,34,0,24.0,0,0,0,hit,0.4166666666666667,1,5
eager_full,7,0,25.0,1,0,0,hit,0.5,1,5
eager_full,14,0,25.0,2,0,0,hit,0.5,1,5
eager_full,16,2,26.0,1,26,26,hit,0.25,1,5
eager_full,13,0,26.5,0,0,0,hit,0.3333333333333333,1,5
eager_full,43,0,26.5,2,0,0,hit,0.5416666666666666,1,5
eager_full,38,0,27.0,1,0,0,hit,0.5416666666666666,1,5
eager_full,30,1,28.0,2,11,11,hit,0.20833333333333334,1,5
eager_full,3,1,29.0,1,20,4,restore,0.9464285714285714,1,5
eager_full,22,0,30.0,0,0,0,hit,0.375,1,5
eager_full,34,1,30.0,1,17,8,recompute,1.4297619047619048,1,5
eager_full,20,2,30.5,0,32,0,restore,1.5428571428571414,1,5
eager_full,35,1,30.5,3,17,17,hit,0.375,1,5
eager_full,28,1,32.0,0,16,12,restore,0.7107142857142859,1,5
eager_full,32,0,32.5,1,0,0,hit,0.6666666666666666,1,5
eager_full,36,0,32.5,2,0,0,hit,0.3333333333333333,1,5
eager_full,10,2,35.5,0,22,0,restore,1.0773809523809523,1,5
eager_full,4,3,36.5,1,31,0,restore,1.4404761904761905,1,5
eager_full,44,1,36.5,0,15,0,restore+recompute,1.3369047619047614,1,5
eager_full,2,2,37.0,2,27,0,recompute,2.375,0,5
eager_full,28,2,39.0,0,26,26,hit,0.25,1,5
eager_full,8,0,41.0,0,0,0,hit,0.5,1,5
eager_full,34,2,43.5,2,30,30,hit,0.16666666666666666,1,5
eager_full,22,1,45.0,0,13,13,hit,0.25,1,5
eager_full,13,1,46.0,0,13,4,restore,0.6130952380952381,1,5
eager_full,38,1,46.0,1,16,0,restore,0.9464285714285714,1,5
eager_full,35,2,47.0,3,31,31,hit,0.16666666666666666,1,5
eager_full,6,1,47.5,1,17,17,hit,0.5214285714285722,1,5
eager_full,9,1,49.5,1,19,0,restore,1.0535714285714286,1,5
eager_full,45,1,49.5,0,19,0,restore,0.886904761904762,1,5
eager_full,36,1,50.0,2,10,0,restore,0.5654761904761905,1,5
eager_full,46,0,50.5,3,0,0,hit,0.5416666666666666,1,5
eager_full,5,0,51.0,0,0,0,hit,0.4166666666666667,1,5
eager_full,10,3,51.0,1,31,0,restore+recompute,2.0000000000000018,0,5
eager_full,44,2,51.5,0,28,0,restore,1.9083333333333339,1,5
eager_full,4,4,53.5,2,45,28,recompute,1.5833333333333335,1,5
eager_full,32,1,53.5,1,18,18,hit,0.26666666666666805,1,5
eager_full,8,1,56.0,0,16,16,hit,0.3333333333333333,1,5
eager_full,23,0,56.0,1,0,0,hit,0.5833333333333334,1,5
eager_full,10,4,57.0,1,40,40,hit,0.375,1,5
eager_full,1,0,57.5,0,0,0,hit,0.5416666666666666,1,5
eager_full,18,0,61.5,0,0,0,hit,0.4583333333333333,1,5
eager_full,0,1,62.5,2,18,0,restore,0.8511904761904762,1,5
eager_full,47,0,62.5,0,0,0,hit,0.625,1,5
eager_full,17,0,63.0,1,0,0,hit,0.4166666666666667,1,5
eager_full,10,5,63.5,1,54,54,hit,0.4416666666666629,1,5
eager_full,35,3,66.0,1,40,40,hit,0.25,1,5
eager_full,23,1,66.5,0,17,11,recompute,0.875,1,5
eager_full,18,1,68.5,0,13,0,restore,0.7976190476190477,1,5
eager_full,13,2,69.0,0,25,0,restore,1.9404761904761938,1,5
eager_full,22,2,69.0,1,21,0,restore+recompute,1.8928571428571428,1,5
eager_full,5,1,70.5,2,17,0,transfer+recompute,1.5333333333333332,1,5
eager_full,25,1,70.5,3,11,0,recompute,1.2916666666666665,1,5
eager_full,2,3,71.0,0,37,0,restore+recompute,2.68809523809524,0,5
eager_full,34,3,71.0,3,37,37,hit,1.316666666666677,1,5
eager_full,26,0,71.5,1,0,0,hit,0.625,1,5
eager_full,28,3,72.0,1,34,0,restore+recompute,2.5952380952380953,0,5
eager_full,39,0,72.0,2,0,0,hit,1.1000000000000036,1,5
eager_full,27,0,72.5,3,0,0,hit,0.958333333333338,1,5
eager_full,32,2,72.5,3,25,0,recompute,3.616666666666679,0,5
eager_full,18,2,74.5,0,26,13,restore,0.7976190476190477,1,5
eager_full,22,3,75.0,1,33,33,hit,0.4035714285714297,1,5
eager_full,47,1,75.0,2,17,0,transfer+recompute,1.5583333333333333,1,5
eager_full,24,1,76.0,0,18,0,restore,0.8095238095238095,1,5
eager_full,9,2,76.5,1,33,0,restore,1.4285714285714286,1,5
eager_full,23,2,78.0,2,28,19,recompute,1.0,1,5
eager_full,30,2,78.0,0,18,0,restore+recompute,0.8154761904761905,1,5
eager_full,28,4,79.0,1,49,49,hit,0.16666666666666666,1,5
eager_full,27,1,82.5,3,15,15,hit,0.16666666666666666,1,5
eager_full,47,2,82.5,2,25,25,hit,0.375,1,5
eager_full,8,2,83.5,0,28,0,restore,1.375,1,5
eager_full,1,1,84.0,1,16,0,restore,0.8214285714285714,1,5
eager_full,23,3,85.0,2,39,39,hit,0.375,1,5
eager_full,22,4,85.5,1,44,0,restore,1.7380952380952381,1,5
eager_full,6,2,86.5,0,30,9,recompute,2.0416666666666665,0,5
eager_full,38,2,86.5,1,32,0,restore,2.6559523809523893,0,5
eager_full,34,4,87.0,3,46,7,restore,1.601190476190476,1,5
eager_full,32,3,87.5,3,39,0,restore,3.327380952380958,0,5
eager_full,2,4,89.0,0,47,0,restore,1.986904761904761,1,5
eager_full,0,2,89.5,2,28,0,restore,1.1666666666666667,1,5
eager_full,34,5,93.0,3,56,56,hit,0.16666666666666666,1,5
eager_full,21,1,93.5,1,12,0,restore,0.7619047619047619,1,5
eager_full,45,2,95.5,0,27,0,restore,1.255952380952381,1,5
eager_full,40,0,97.0,1,0,0,hit,0.5,1,5
eager_full,17,1,102.5,1,14,14,hit,0.20833333333333334,1,5
eager_full,38,3,102.5,1,45,8,restore,2.2630952380952394,0,5
eager_full,27,2,107.0,3,21,0,restore,0.875,1,5
eager_full,24,2,108.0,0,26,0,restore,1.3035714285714286,1,5
eager_full,9,3,110.5,1,42,0,restore,1.7916666666666667,1,5
eager_full,39,1,117.0,2,23,23,hit,0.2916666666666667,1,5
eager_full,27,3,118.0,3,27,27,hit,0.2916666666666667,1,5
eager_full,17,2,118.5,1,23,23,hit,0.125,1,5
eager_full,26,1,119.5,0,20,18,recompute,0.375,1,5
eager_full,38,4,121.5,1,55,55,hit,0.375,1,5
eager_full,40,1,122.5,0,19,19,hit,0.20833333333333334,1,5
eager_full,24,3,126.0,0,39,39,hit,0.375,1,5
eager_full,5,2,128.0,2,27,0,restore,1.130952380952381,1,5
eager_full,38,5,128.0,1,69,69,hit,0.2916666666666667,1,5
eager_full,0,3,147.0,2,34,0,restore,1.5892857142857144,1,5
eager_full,39,2,166.5,2,32,32,hit,0.20833333333333334,1,5
eager_full,21,2,167.5,0,25,0,restore,1.0595238095238095,1,5
eager_full,45,3,170.5,0,40,0,restore,1.6369047619047619,1,5
eager_full,26,2,194.5,2,30,30,hit,0.375,1,5
eager_full,0,4,219.0,2,45,45,hit,0.125,1,5
repkv,2,0,2.0,0,0,0,hit,0.3333333333333333,1,5
repkv,33,0,2.0,1,0,0,hit,0.5833333333333334,1,5
repkv,24,0,3.5,0,0,0,hit,0.625,1,5
repkv,10,0,5.0,0,0,0,hit,0.4166666666666667,1,5
repkv,20,0,5.0,1,0,0,hit,0.6666666666666666,1,5
repkv,25,0,5.5,2,0,0,hit,0.375,1,5
repkv,4,0,6.5,0,0,0,hit,0.5416666666666666,1,5
repkv,29,0,8.0,0,0,0,hit,0.625,1,5
repkv,44,0,8.0,1,0,0,hit,0.4583333333333333,1,5
repkv,0,0,8.5,2,0,0,hit,0.6666666666666666,1,5
repkv,6,0,9.0,1,0,0,hit,0.5833333333333334,1,5
repkv,16,0,9.5,0,0,0,hit,0.5833333333333334,1,5
repkv,19,0,10.0,1,0,0,hit,0.5833333333333334,1,5
repkv,30,0,10.0,2,0,0,hit,0.3333333333333333,1,5
repkv,3,0,12.0,0,0,0,hit,0.6666666666666666,1,5
repkv,9,0,12.0,1,0,0,hit,0.625,1,5
repkv,31,0,12.5,2,0,0,hit,0.5833333333333334,1,5
repkv,35,0,12.5,3,0,0,hit,0.4166666666666667,1,5
repkv,10,1,13.5,0,13,13,hit,0.25,1,5
repkv,45,0,14.5,0,0,0,hit,0.5833333333333334,1,5
repkv,20,1,15.0,1,21,21,hit,0.3333333333333333,1,5
repkv,42,0,15.5,2,0,0,hit,0.5833333333333334,1,5
repkv,2,1,16.0,0,14,14,hit,0.375,1,5
repkv,4,1,16.5,0,16,16,hit,0.4416666666666652,1,5
repkv,28,0,17.5,0,0,0,hit,0.375,1,5
repkv,21,0,18.5,1,0,0,hit,0.375,1,5
repkv,15,0,19.0,0,0,0,hit,0.4166666666666667,1,5
repkv,11,0,20.0,0,0,0,hit,0.5,1,5
repkv,16,1,20.0,1,16,0,recompute,1.5833333333333333,1,5
repkv,12,0,21.5,0,0,0,hit,0.4166666666666667,1,5
repkv,4,2,23.0,0,22,18,restore,0.39285714285714285,1,5
repkv,37,0,23.0,1,0,0,hit,0.4583333333333333,1,5
repkv,41,0,23.0,2,0,0,hit,0.6666666666666666,1,5
repkv,34,0,24.0,0,0,0,hit,0.4166666666666667,1,5
repkv,7,0,25.0,1,0,0,hit,0.5,1,5
repkv,14,0,25.0,2,0,0,hit,0.5,1,5
repkv,16,2,26.0,1,26,26,hit,0.25,1,5
repkv,13,0,26.5,0,0,0,hit,0.3333333333333333,1,5
repkv,43,0,26.5,2,0,0,hit,0.5416666666666666,1,5
repkv,38,0,27.0,1,0,0,hit,0.5416666666666666,1,5
repkv,30,1,28.0,2,11,11,hit,0.20833333333333334,1,5
repkv,3,1,29.0,0,20,0,restore,1.0892857142857144,1,5
repkv,22,0,30.0,1,0,0,hit,0.375,1,5
repkv,34,1,30.0,0,17,3,restore,1.3226190476190471,1,5
repkv,20,2,30.5,1,32,3,restore,1.4357142857142844,1,5
repkv,35,1,30.5,3,17,17,hit,0.375,1,5
repkv,28,1,32.0,0,16,4,restore,0.5535714285714286,1,5
repkv,32,0,32.5,1,0,0,hit,0.6666666666666666,1,5
repkv,36,0,32.5,2,0,0,hit,0.3333333333333333,1,5
repkv,10,2,35.5,0,22,0,restore,1.0773809523809523,1,5
repkv,4,3,36.5,0,31,19,restore,1.0392857142857137,1,5
repkv,44,1,36.5,1,15,0,restore,0.8690476190476191,1,5
repkv,2,2,37.0,0,27,0,restore,2.228571428571427,0,5
repkv,28,2,39.0,0,26,7,restore,1.8571428571428592,1,5
repkv,8,0,41.0,1,0,0,hit,0.5,1,5
repkv,34,2,43.5,0,30,14,restore,0.738095238095238,1,5
repkv,22,1,45.0,1,13,0,restore,0.7142857142857143,1,5
repkv,13,1,46.0,0,13,0,restore,0.7559523809523809,1,5
repkv,38,1,46.0,1,16,4,restore,0.8035714285714286,1,5
repkv,35,2,47.0,3,31,31,hit,0.16666666666666666,1,5
repkv,6,1,47.5,1,17,0,restore,0.9857142857142905,1,5
repkv,9,1,49.5,1,19,0,restore,1.0535714285714286,1,5
repkv,45,1,49.5,0,19,0,restore,0.886904761904762,1,5
repkv,36,1,50.0,2,10,10,hit,0.20833333333333334,1,5
repkv,46,0,50.5,3,0,0,hit,0.5416666666666666,1,5
repkv,5,0,51.0,0,0,0,hit,0.4166666666666667,1,5
repkv,10,3,51.0,0,31,0,restore,2.3488095238095243,0,5
repkv,44,2,51.5,1,28,28,hit,0.2916666666666667,1,5
repkv,4,4,53.5,0,45,0,restore,2.2226190476190464,0,5
repkv,32,1,53.5,1,18,6,restore,0.5952380952380952,1,5
repkv,8,1,56.0,1,16,0,restore,0.9047619047619047,1,5
repkv,23,0,56.0,0,0,0,hit,0.5833333333333334,1,5
repkv,10,4,57.0,0,40,40,hit,0.375,1,5
repkv,1,0,57.5,1,0,0,hit,0.5416666666666666,1,5
repkv,18,0,61.5,0,0,0,hit,0.4583333333333333,1,5
repkv,0,1,62.5,2,18,18,hit,0.20833333333333334,1,5
repkv,47,0,62.5,0,0,0,hit,0.625,1,5
repkv,17,0,63.0,1,0,0,hit,0.4166666666666667,1,5
repkv,10,5,63.5,0,54,54,hit,0.125,1,5
repkv,35,3,66.0,3,40,40,hit,0.25,1,5
repkv,23,1,66.5,0,17,13,restore,0.5178571428571428,1,5
repkv,18,1,68.5,0,13,0,restore,0.7976190476190477,1,5
repkv,13,2,69.0,0,25,0,restore,1.9404761904761938,1,5
repkv,22,2,69.0,1,21,0,restore,1.0833333333333333,1,5
repkv,5,1,70.5,1,17,0,recompute,1.6666666666666667,1,5
repkv,25,1,70.5,2,11,0,restore,0.7678571428571428,1,5
repkv,2,3,71.0,0,37,0,restore,2.211904761904764,0,5
repkv,34,3,71.0,3,37,0,recompute,3.2083333333333335,0,5
repkv,26,0,71.5,2,0,0,hit,0.7928571428571445,1,5
repkv,28,3,72.0,0,34,0,restore,3.201190476190482,0,5
repkv,39,0,72.0,1,0,0,hit,1.2333333333333436,1,5
repkv,27,0,72.5,2,0,0,hit,0.8345238095238111,1,5
repkv,32,2,72.5,1,25,13,restore,2.23690476190478,0,5
repkv,18,2,74.5,2,26,6,recompute,2.0,1,5
repkv,22,3,75.0,1,33,10,restore,1.2666666666666866,1,5
repkv,47,1,75.0,0,17,0,restore,1.6166666666666607,1,5
repkv,24,1,76.0,3,18,0,recompute,1.6666666666666667,1,5
repkv,9,2,76.5,1,33,14,restore,1.2952380952381028,1,5
repkv,23,2,78.0,0,28,0,restore,1.25,1,5
repkv,30,2,78.0,2,18,0,restore,0.7678571428571429,1,5
repkv,28,4,79.0,0,49,44,restore,1.0952380952380953,1,5
repkv,27,1,82.5,2,15,7,restore,0.45238095238095233,1,5
repkv,47,2,82.5,0,25,17,restore,0.6607142857142857,1,5
repkv,8,2,83.5,1,28,8,restore,1.0892857142857144,1,5
repkv,1,1,84.0,0,16,0,recompute,1.5833333333333333,1,5
repkv,23,3,85.0,0,39,23,restore,1.9297619047619057,1,5
repkv,22,4,85.5,1,44,36,restore,0.45238095238095233,1,5
repkv,6,2,86.5,1,30,6,restore,1.1488095238095237,1,5
repkv,38,2,86.5,2,32,0,recompute,3.0416666666666665,0,5
repkv,34,4,87.0,3,46,46,hit,0.20833333333333334,1,5
repkv,32,3,87.5,1,39,19,restore,1.7964285714285604,1,5
repkv,2,4,89.0,0,47,25,restore,0.9523809523809523,1,5
repkv,0,2,89.5,2,28,16,restore,1.0369047619047724,1,5
repkv,34,5,93.0,3,56,56,hit,0.16666666666666666,1,5
repkv,21,1,93.5,1,12,0,restore,0.7619047619047619,1,5
repkv,45,2,95.5,0,27,0,restore,1.255952380952381,1,5
repkv,40,0,97.0,1,0,0,hit,0.5,1,5
repkv,17,1,102.5,1,14,0,restore,0.7083333333333334,1,5
repkv,38,3,102.5,2,45,45,hit,0.3333333333333333,1,5
repkv,27,2,107.0,2,21,9,restore,0.5535714285714286,1,5
repkv,24,2,108.0,3,26,26,hit,0.375,1,5
repkv,9,3,110.5,1,42,0,restore,1.7916666666666667,1,5
repkv,39,1,117.0,1,23,0,restore,1.1130952380952381,1,5
repkv,27,3,118.0,2,27,27,hit,0.2916666666666667,1,5
repkv,17,2,118.5,1,23,23,hit,0.125,1,5
repkv,26,1,119.5,2,20,8,restore,0.6369047619047619,1,5
repkv,38,4,121.5,2,55,44,restore,0.7678571428571428,1,5
repkv,40,1,122.5,1,19,19,hit,0.20833333333333334,1,5
repkv,24,3,126.0,3,39,39,hit,0.375,1,5
repkv,5,2,128.0,1,27,0,restore,1.130952380952381,1,5
repkv,38,5,128.0,2,69,69,hit,0.2916666666666667,1,5
repkv,0,3,147.0,2,34,25,restore,0.6964285714285714,1,5
repkv,39,2,166.5,1,32,20,restore,0.6369047619047619,1,5
repkv,21,2,167.5,1,25,0,restore,1.296428571428563,1,5
repkv,45,3,170.5,0,40,40,hit,0.20833333333333334,1,5
repkv,26,2,194.5,2,30,22,restore,0.6607142857142857,1,5
repkv,0,4,219.0,2,45,24,restore,0.875,1,5
