policy,sid,turn,arrival_s,node,history_blocks,missing_blocks,recovery,ttft_s,slo_success,seed
repkv,7,5,135.5,3,62,32,transfer,3.116666666666661,0,1
repkv,14,6,135.5,1,60,11,transfer,0.675,1,1
repkv,25,6,136.5,1,73,36,transfer,2.5083333333333333,0,1
repkv,27,4,141.5,2,57,0,hit,0.16666666666666666,1,1
repkv,29,4,143.0,2,53,38,transfer,2.0666666666666664,0,1
repkv,2,4,144.0,3,56,35,transfer,2.0,1,1
repkv,4,5,145.0,0,62,62,transfer,3.3083333333333336,0,1
repkv,31,3,149.5,3,40,36,transfer,2.0083333333333333,0,1
repkv,23,2,150.0,0,19,19,transfer,1.325,1,1
repkv,7,6,154.5,3,73,33,transfer,1.9416666666666667,1,1
repkv,31,4,159.5,3,52,34,transfer,1.95,1,1
repkv,4,6,163.0,0,69,0,hit,0.2916666666666667,1,1
repkv,19,5,164.5,0,59,33,transfer,1.8583333333333332,1,1
repkv,26,6,167.5,0,67,67,recompute,5.958333333333333,0,1
repkv,32,5,171.0,3,54,33,transfer,1.9416666666666667,1,1
repkv,32,6,181.0,3,64,0,hit,0.3333333333333333,1,1
repkv,23,3,186.0,0,35,31,transfer,1.8833333333333333,1,1
repkv,19,6,195.0,3,69,38,transfer,2.1083333333333334,0,1
on_demand,11,0,0.0,0,0,0,hit,0.625,1,2
on_demand,24,0,0.5,1,0,0,hit,0.5416666666666666,1,2
on_demand,17,0,1.0,2,0,0,hit,0.4583333333333333,1,2
on_demand,39,0,1.0,3,0,0,hit,0.5416666666666666,1,2
on_demand,0,0,2.0,0,0,0,hit,0.5416666666666666,1,2
on_demand,26,0,3.0,0,0,0,hit,0.5416666666666666,1,2
on_demand,2,0,3.5,1,0,0,hit,0.5833333333333334,1,2
on_demand,6,0,5.0,0,0,0,hit,0.4583333333333333,1,2
on_demand,18,0,5.0,1,0,0,hit,0.4166666666666667,1,2
on_demand,15,0,6.0,2,0,0,hit,0.5416666666666666,1,2
on_demand,31,0,6.5,0,0,0,hit,0.3333333333333333,1,2
on_demand,3,0,7.5,0,0,0,hit,0.4583333333333333,1,2
on_demand,10,0,8.0,1,0,0,hit,0.375,1,2
on_demand,4,0,9.5,0,0,0,hit,0.3333333333333333,1,2
on_demand,22,0,10.0,1,0,0,hit,0.625,1,2
on_demand,34,0,11.0,0,0,0,hit,0.4583333333333333,1,2
on_demand,13,0,12.5,0,0,0,hit,0.4166666666666667,1,2
on_demand,21,0,12.5,1,0,0,hit,0.3333333333333333,1,2
on_demand,20,0,13.0,2,0,0,hit,0.5,1,2
on_demand,14,0,15.0,0,0,0,hit,0.375,1,2
on_demand,39,1,15.0,3,15,0,hit,0.25,1,2
on_demand,1,0,15.5,1,0,0,hit,0.625,1,2
on_demand,35,0,16.0,0,0,0,hit,0.5416666666666666,1,2
on_demand,15,1,17.0,2,16,0,hit,0.2916666666666667,1,2
on_demand,30,0,17.0,1,0,0,hit,0.625,1,2
on_demand,10,1,18.0,1,16,0,hit,0.375,1,2
on_demand,17,1,18.5,2,17,0,hit,0.16666666666666666,1,2
on_demand,29,0,18.5,0,0,0,hit,0.5416666666666666,1,2
on_demand,28,0,19.0,2,0,0,hit,0.5416666666666666,1,2
on_demand,26,1,19.5,0,15,0,hit,0.25,1,2
on_demand,4,1,20.0,0,11,0,hit,0.6833333333333347,1,2
on_demand,31,1,20.0,1,10,10,transfer,0.625,1,2
on_demand,34,1,21.0,0,18,0,hit,0.5083333333333329,1,2
on_demand,38,0,21.0,2,0,0,hit,0.5833333333333334,1,2
on_demand,22,1,21.5,1,20,0,hit,0.125,1,2
on_demand,18,1,22.0,1,17,0,hit,0.5166666666666682,1,2
on_demand,20,1,23.0,2,18,0,hit,0.16666666666666666,1,2
on_demand,27,0,23.0,0,0,0,hit,0.4583333333333333,1,2
on_demand,5,0,24.5,0,0,0,hit,0.625,1,2
on_demand,1,1,25.5,1,21,0,hit,0.20833333333333334,1,2
on_demand,13,1,25.5,0,17,0,hit,0.20833333333333334,1,2
on_demand,14,1,26.0,0,13,0,hit,0.3166666666666641,1,2
on_demand,3,1,27.0,0,16,16,recompute,1.625,1,2
on_demand,35,1,27.5,1,18,18,recompute,1.6666666666666667,1,2
on_demand,10,2,28.0,2,29,29,transfer,1.575,1,2
on_demand,15,2,29.0,2,25,0,hit,1.3499999999999979,1,2
on_demand,4,2,30.0,0,26,0,hit,0.125,1,2
on_demand,21,1,30.5,1,12,12,recompute,1.1666666666666667,1,2
on_demand,29,1,31.0,0,15,15,recompute,1.5833333333333333,1,2
on_demand,28,1,32.5,2,19,0,hit,0.3333333333333333,1,2
on_demand,31,2,32.5,1,19,0,hit,0.125,1,2
on_demand,6,1,34.0,0,18,18,recompute,1.625,1,2
on_demand,1,2,35.5,1,31,0,hit,0.16666666666666666,1,2
on_demand,17,2,35.5,2,24,20,transfer,1.25,1,2
on_demand,39,2,35.5,3,28,0,hit,0.3333333333333333,1,2
on_demand,8,0,36.0,0,0,0,hit,0.7250000000000014,1,2
on_demand,0,1,37.5,0,16,16,recompute,1.5416666666666665,1,2
on_demand,34,2,37.5,1,23,23,recompute,2.2083333333333335,0,2
on_demand,2,1,38.0,2,21,21,recompute,1.9166666666666667,1,2
on_demand,12,0,38.0,3,0,0,hit,0.625,1,2
on_demand,26,2,39.0,3,27,27,recompute,2.5416666666666665,0,2
on_demand,30,1,39.0,0,20,20,recompute,2.2749999999999964,0,2
on_demand,13,2,39.5,1,26,26,transfer,2.1833333333333327,0,2
on_demand,37,0,40.0,2,0,0,hit,0.9166666666666643,1,2
on_demand,14,2,40.5,0,22,0,hit,1.5416666666666667,1,2
on_demand,29,2,41.0,0,25,0,hit,1.7749999999999961,1,2
on_demand,5,1,42.0,2,18,18,recompute,1.75,1,2
on_demand,10,3,42.0,3,36,36,transfer,2.05,0,2
on_demand,22,2,42.0,1,29,28,transfer,1.7749999999999952,1,2
on_demand,28,2,42.5,2,34,0,hit,2.183333333333335,0,2
on_demand,38,1,44.5,0,20,20,recompute,1.875,1,2
on_demand,9,0,45.0,1,0,0,hit,0.625,1,2
on_demand,18,2,45.0,3,30,30,recompute,2.75,0,2
on_demand,1,3,45.5,1,41,0,hit,0.9916666666666695,1,2
on_demand,8,1,46.0,0,17,0,hit,0.983333333333332,1,2
on_demand,27,1,46.5,2,16,16,recompute,1.7083333333333333,1,2
on_demand,2,2,48.0,2,30,0,hit,1.1000000000000039,1,2
on_demand,11,1,48.0,0,21,21,recompute,2.125,0,2
on_demand,32,0,48.5,1,0,0,hit,0.4166666666666667,1,2
on_demand,21,2,50.0,1,19,19,recompute,1.7083333333333333,1,2
on_demand,37,1,50.0,2,17,17,recompute,1.75,1,2
on_demand,13,3,50.5,3,39,39,transfer,2.1166666666666667,0,2
on_demand,14,3,50.5,0,30,0,hit,0.4333333333333348,1,2
on_demand,20,2,51.5,0,27,27,recompute,2.375,0,2
on_demand,30,2,51.5,2,30,30,recompute,3.358333333333332,0,2
on_demand,5,2,52.0,1,30,30,transfer,2.116666666666672,0,2
on_demand,39,3,52.0,3,40,6,transfer,1.3416666666666643,1,2
on_demand,10,4,52.5,3,49,0,hit,1.49166666666666,1,2
on_demand,35,2,52.5,0,29,29,recompute,4.25833333333333,0,2
on_demand,3,2,53.0,3,25,25,recompute,3.4999999999999907,0,2
on_demand,38,2,54.5,1,29,29,transfer,1.7166666666666728,1,2
on_demand,7,0,55.0,2,0,0,hit,0.5333333333333314,1,2
on_demand,9,1,55.0,1,22,0,hit,1.7500000000000118,1,2
on_demand,1,4,55.5,1,49,0,hit,1.7583333333333446,1,2
on_demand,23,0,57.0,0,0,0,hit,0.375,1,2
on_demand,34,3,57.5,2,33,33,recompute,2.9583333333333335,0,2
on_demand,8,2,58.5,0,28,5,transfer,0.375,1,2
on_demand,0,2,59.0,1,25,25,recompute,2.375,0,2
on_demand,13,4,60.5,3,46,20,transfer,1.25,1,2
on_demand,15,3,60.5,0,40,40,recompute,3.7083333333333335,0,2
on_demand,24,1,60.5,2,18,18,recompute,1.8833333333333329,1,2
on_demand,27,2,60.5,2,31,0,hit,2.875000000000002,0,2
on_demand,22,3,61.5,1,42,42,recompute,4.408333333333336,0,2
on_demand,39,4,62.0,3,47,0,hit,0.5416666666666667,1,2
on_demand,20,3,62.5,0,33,0,hit,2.3583333333333343,0,2
on_demand,11,2,63.5,3,36,36,recompute,3.2083333333333335,0,2
on_demand,26,3,64.0,2,37,37,recompute,3.291666666666667,0,2
on_demand,19,0,66.0,0,0,0,hit,0.4166666666666667,1,2
on_demand,12,1,67.0,0,18,18,recompute,1.8333333333333333,1,2
on_demand,31,3,67.0,1,27,27,recompute,2.5833333333333335,0,2
on_demand,9,2,69.0,1,33,7,transfer,1.5083333333333315,1,2
on_demand,25,0,69.0,2,0,0,hit,0.4583333333333333,1,2
on_demand,2,3,70.5,0,41,41,recompute,3.6666666666666665,0,2
on_demand,3,3,70.5,3,31,15,transfer,1.0416666666666667,1,2
on_demand,15,4,70.5,2,53,53,transfer,3.025,0,2
on_demand,27,3,70.5,1,44,44,transfer,3.1833333333333202,0,2
on_demand,28,3,71.0,3,49,49,recompute,5.133333333333335,0,2
on_demand,37,2,71.0,2,29,29,recompute,5.516666666666675,0,2
on_demand,6,2,71.5,1,27,27,recompute,5.124999999999996,0,2
on_demand,18,3,72.5,0,42,42,recompute,5.90000000000001,0,2
on_demand,11,3,73.5,3,46,0,hit,3.3583333333333343,0,2
on_demand,17,3,73.5,3,33,33,recompute,6.64166666666667,0,2
on_demand,22,4,74.5,1,55,17,transfer,3.6999999999999944,0,2
on_demand,23,1,74.5,2,16,16,transfer,3.7500000000000075,0,2
on_demand,26,4,74.5,2,49,0,hit,4.300000000000011,0,2
on_demand,7,1,77.5,1,12,12,recompute,2.391666666666661,0,2
on_demand,14,4,77.5,0,37,37,recompute,4.575000000000004,0,2
on_demand,24,2,78.5,2,28,28,recompute,3.483333333333339,0,2
on_demand,9,3,79.0,1,48,48,recompute,5.541666666666671,0,2
on_demand,25,1,79.0,3,16,16,recompute,3.2666666666666653,0,2
on_demand,33,0,79.5,3,0,0,hit,3.508333333333335,0,2
on_demand,5,3,80.5,0,39,39,recompute,5.3916666666666755,0,2
on_demand,37,3,81.0,2,44,1,transfer,1.7833333333333343,1,2
on_demand,6,3,82.5,1,40,0,hit,3.0166666666666657,0,2
on_demand,12,2,82.5,2,29,29,transfer,2.5416666666666594,0,2
on_demand,10,5,83.5,3,58,58,recompute,5.00833333333334,0,2
on_demand,17,4,83.5,2,46,46,transfer,4.29166666666666,0,2
on_demand,27,4,84.0,1,57,17,transfer,3.0333333333333323,0,2
on_demand,35,3,84.0,0,35,35,recompute,5.758333333333349,0,2
on_demand,36,0,84.5,1,0,0,hit,3.650000000000001,0,2
on_demand,8,3,87.5,2,37,37,recompute,4.199999999999994,0,2
on_demand,19,1,87.5,3,14,14,recompute,2.6666666666666763,0,2
on_demand,23,2,89.0,1,27,27,recompute,2.4583333333333335,0,2
on_demand,24,3,89.0,0,39,39,transfer,3.0750000000000237,0,2
on_demand,25,2,89.0,3,25,0,hit,1.8916666666666657,1,2
on_demand,16,0,90.0,3,0,0,hit,1.7166666666666686,1,2
on_demand,26,5,90.0,3,61,61,recompute,7.349999999999999,0,2
on_demand,7,2,90.5,1,23,23,recompute,3.84999999999999,0,2
